,Unnamed: 0,MapRefNo,Neighborhood_x,GrLivArea,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MSSubClass_other,MSSubClass_1-1/2 STORY FINISHED ALL AGES,MSSubClass_1-STORY 1945 & OLDER,MSSubClass_1-STORY 1946 & NEWER ALL STYLES,MSSubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MSSubClass_2-STORY 1945 & OLDER,MSSubClass_2-STORY 1946 & NEWER,MSSubClass_2-STORY PUD - 1946 & NEWER,MSSubClass_DUPLEX - ALL STYLES AND AGES,MSSubClass_SPLIT OR MULTI-LEVEL,MSZoning_other,MSZoning_FV,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSewr,LotConfig_other,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_other,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition2_other,Condition2_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_other,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_other,RoofStyle_Gable,RoofStyle_Hip,RoofMatl_other,RoofMatl_CompShg,Exterior1st_other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_other,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_other,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Heating_other,Heating_GasA,Electrical_other,Electrical_FuseA,Electrical_SBrkr,GarageType_other,GarageType_Attchd,GarageType_BuiltIn,GarageType_Detchd,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SalePrice,TotalSF,Price/SF,BsmtPercentUnfinished,LowQualFinishedPercent,TotalAuxSF,relativeAuxSF,Price/AuxSF,LogSalePrice,Prop_Addr,Neighborhood_y,Address,geometry,address,lon,lat,nearest_park,nearest_stream,ISU_distance,nearest_large_park,neighborhood_YearBuilt,neighborhood_TotalSF,neighborhood_Price/SF,neighborhood_count,neighborhood_median_price,TotalSf-NSF,Price/SF-NPrice/SF,SalePrice-NMedPrice,YearBuilt-NYearBuilt
57,535,906380060,CollgCr,1838,11422,1,1,8,5,2007,2008,352.0,4,3,5,3,3,6,1359.0,1,0.0,479.0,1838.0,5,1,1838,0,0,1.0,0.0,2,0,3,1,4,7,8,2,2007.0,2,2.0,524.0,3,3,154,222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,272500,3676.0,74.12948857453755,0.2606093579978237,0.0,12168.0,1268.8907563025205,22.394806048652203,12.515393893085436,5332 TABOR DR,CollgCr,5332 TABOR DR Ames Iowa,POINT (-93.68961370743756 42.02587218003842),"5332, Tabor Drive, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",-93.68961370743756,42.02587218003842,0.005396885688943502,0.00431079427330512,0.045072487809436644,0.03803340973071614,2001.0,2605.0,75.94702765837374,188,199450.0,1071.0,-1.817539083836195,73050.0,6.0
58,2157,907412090,CollgCr,1234,11049,0,1,8,5,2007,2007,0.0,4,3,5,3,3,1,0.0,1,0.0,1234.0,1234.0,5,1,1234,0,0,0.0,0.0,2,0,3,1,4,7,8,0,2007.0,2,2.0,484.0,3,3,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,179900,2468.0,72.89303079416531,1.0,0.0,11563.0,663.8907563025205,15.558246129897086,12.100156419938624,4805 WALLER ST,CollgCr,4805 WALLER ST Ames Iowa,POINT (-93.68649683838383 42.01418278787879),"4805, Waller Street, Longview, Ames, Story County, Iowa, 50014, United States",-93.68649683838383,42.01418278787879,0.005354481625029114,0.006047908427656081,0.044712416091572484,0.042453913422565714,2001.0,2605.0,75.94702765837374,188,199450.0,-137.0,-3.053996864208429,-19550.0,6.0
59,2354,907262030,CollgCr,1768,8158,0,1,7,5,2003,2003,252.0,4,3,4,3,1,6,550.0,1,0.0,334.0,884.0,5,1,884,884,0,1.0,0.0,2,1,3,1,4,8,8,0,2003.0,2,2.0,543.0,3,3,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,224900,2652.0,84.80392156862744,0.3778280542986425,0.0,8764.0,-2135.1092436974795,25.66179826563213,12.323411137947408,5013 KEATS ST,CollgCr,5013 KEATS ST Ames Iowa,POINT (-93.6868757755102 42.01620136734694),"5013, Keats Street, Longview, Ames, Story County, Iowa, 50014, United States",-93.6868757755102,42.016201367346945,0.003348788709554921,0.004370303889962529,0.044389488869323084,0.04136181730117031,2001.0,2605.0,75.94702765837374,188,199450.0,47.0,8.856893910253703,25450.0,2.0
60,1363,907410130,CollgCr,1602,10200,0,1,8,5,2007,2007,180.0,4,3,4,3,3,6,1478.0,1,0.0,100.0,1578.0,5,1,1602,0,0,1.0,0.0,2,0,3,1,4,7,8,1,2007.0,2,3.0,810.0,3,3,0,48,0,0,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,293200,3180.0,92.20125786163524,0.0633713561470215,0.0,11253.0,353.89075630252046,26.055274149115792,12.588610248994634,705 POE AVE,CollgCr,705 POE AVE Ames Iowa,POINT (-93.68387924489797 42.01630691836734),"705, Poe Avenue, Longview, Ames, Story County, Iowa, 50014, United States",-93.68387924489797,42.01630691836734,0.005338215969713475,0.0032201085612251143,0.041521000526938474,0.03908779251397519,2001.0,2605.0,75.94702765837374,188,199450.0,575.0,16.2542302032615,93750.0,6.0
61,1254,906340130,CollgCr,1720,10816,1,1,9,5,2008,2008,364.0,5,3,5,3,4,6,1104.0,1,0.0,616.0,1720.0,5,1,1720,0,0,1.0,0.0,2,0,3,1,5,8,8,1,2008.0,2,3.0,846.0,3,3,208,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,332000,3440.0,96.51162790697674,0.3581395348837209,0.0,11766.0,866.8907563025205,28.21689614142444,12.712890247898626,5217 TABOR DR,CollgCr,5217 TABOR DR Ames Iowa,POINT (-93.68812023225244 42.026621),"5217, Tabor Drive, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",-93.68812023225244,42.026621,0.005993671018245443,0.0026664339757427025,0.0435182875721324,0.03636332567504081,2001.0,2605.0,75.94702765837374,188,199450.0,835.0,20.564600248603,132550.0,7.0
62,1239,907418040,CollgCr,1361,9627,0,1,7,5,2007,2007,0.0,4,3,4,3,3,6,24.0,1,0.0,1327.0,1351.0,5,1,1361,0,0,0.0,0.0,2,0,3,1,4,6,8,0,2007.0,2,2.0,610.0,3,3,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,193000,2712.0,71.16519174041298,0.9822353811991118,0.0,10287.0,-612.1092436974795,18.7615436959269,12.170445467887022,822 POE AVE,CollgCr,822 POE AVE Ames Iowa,POINT (-93.68365655168881 42.01513976423919),"822, Poe Avenue, Longview, Ames, Story County, Iowa, 50014, United States",-93.68365655168881,42.01513976423919,0.006217836999292132,0.0043528111863517386,0.04171797038761561,0.03972109674865908,2001.0,2605.0,75.94702765837374,188,199450.0,107.0,-4.781835917960763,-6450.0,6.0
63,1114,906380030,CollgCr,1615,9345,1,1,8,5,2007,2007,156.0,4,3,4,3,3,1,0.0,1,0.0,1615.0,1615.0,5,1,1615,0,0,0.0,0.0,2,0,3,1,4,7,8,1,2007.0,2,3.0,864.0,3,3,168,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,248500,3230.0,76.93498452012383,1.0,0.0,10239.0,-660.1092436974795,24.26994823713253,12.42319812451882,5412 TABOR DR,CollgCr,5412 TABOR DR Ames Iowa,POINT (-93.69062288349015 42.02537245182207),"5412, Tabor Drive, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",-93.69062288349015,42.02537245182207,0.005203796856825495,0.00497685358871602,0.04612665304725547,0.03915900304475516,2001.0,2605.0,75.94702765837374,188,199450.0,625.0,0.9879568617500922,49050.0,6.0
64,1108,907201280,CollgCr,914,6950,1,1,5,7,1979,1979,40.0,3,3,3,3,1,5,710.0,4,72.0,132.0,914.0,3,1,914,0,0,1.0,0.0,1,0,2,1,3,5,8,0,1979.0,1,2.0,444.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,134900,1828.0,73.7964989059081,0.1444201312910284,0.0,7394.0,-3505.1092436974795,18.244522585880443,11.812289042195848,407 THACKERAY AVE,CollgCr,407 THACKERAY AVE Ames Iowa,POINT (-93.68685460834126 42.01964106200265),"407, Thackeray Avenue, College Creek, Ames, Story County, Iowa, 50014, United States",-93.68685460834126,42.01964106200265,0.0014981658119067208,0.000977087948919561,0.0434077020177376,0.039133310266740794,2001.0,2605.0,75.94702765837374,188,199450.0,-777.0,-2.1505287524656467,-64550.0,-22.0
65,2012,907414030,CollgCr,1414,8773,0,1,7,5,2004,2004,98.0,4,3,4,3,3,6,24.0,1,0.0,1390.0,1414.0,5,1,1414,0,0,0.0,0.0,2,0,3,1,4,6,8,0,2004.0,2,2.0,494.0,3,3,132,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,185500,2828.0,65.5940594059406,0.983026874115983,0.0,9372.0,-1527.1092436974795,19.793000426803243,12.130810161029627,4908 WALLER ST,CollgCr,4908 WALLER ST Ames Iowa,POINT (-93.68547463636364 42.01373627272727),"4908, Waller Street, Longview, Ames, Story County, Iowa, 50014, United States",-93.68547463636364,42.01373627272727,0.006181849259310022,0.0060721086678989155,0.04392483387717463,0.04200570172599626,2001.0,2605.0,75.94702765837374,188,199450.0,223.0,-10.352968252433143,-13950.0,3.0
66,2057,907126010,CollgCr,1040,12464,2,2,5,5,1996,1996,0.0,3,4,4,3,1,6,732.0,1,0.0,308.0,1040.0,4,1,1040,0,0,1.0,0.0,1,0,3,1,4,6,8,0,2000.0,1,2.0,576.0,3,3,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,152000,2080.0,73.07692307692308,0.2961538461538461,0.0,13040.0,2140.8907563025205,11.656441717791411,11.931635799828411,5404 NORRIS ST,CollgCr,5404 NORRIS ST Ames Iowa,POINT (-93.69205030711537 42.02116562342297),"5404, Norris Street, Bentwood, Ames, Story County, Iowa, 50014, United States",-93.69205030711537,42.02116562342297,0.001639675752047044,0.0005460680307023154,0.04815512887088198,0.042507611326322706,2001.0,2605.0,75.94702765837374,188,199450.0,-525.0,-2.8701045814506614,-47450.0,-5.0
67,575,906380040,CollgCr,1651,10235,1,1,8,5,2007,2007,306.0,4,3,4,3,3,1,0.0,1,0.0,1643.0,1643.0,5,1,1651,0,0,0.0,0.0,2,0,3,1,4,7,8,1,2007.0,2,3.0,870.0,3,3,192,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,246500,3294.0,74.83302975106254,1.0,0.0,11169.0,269.89075630252046,22.070015220700157,12.41511727246488,5408 TABOR DR,CollgCr,5408 TABOR DR Ames Iowa,POINT (-93.69056946137641 42.02539048178546),"5408, Tabor Drive, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",-93.69056946137641,42.02539048178546,0.005205543941063955,0.005012344550947779,0.046071641148490806,0.03910338418251756,2001.0,2605.0,75.94702765837374,188,199450.0,689.0,-1.1139979073112016,47050.0,6.0
68,985,907203110,CollgCr,969,10356,0,1,5,6,1975,1975,0.0,3,3,3,3,3,4,716.0,1,0.0,253.0,969.0,3,1,969,0,0,0.0,0.0,1,1,3,1,3,5,8,0,1975.0,1,2.0,440.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,122000,1938.0,62.95149638802889,0.26109391124871,0.0,10796.0,-103.10924369747954,11.300481659874029,11.711776323715394,4923 SCHUBERT ST,CollgCr,4923 SCHUBERT ST Ames Iowa,POINT (-93.68446798947812 42.02125010922551),"4923, Schubert Street, College Creek, Ames, Story County, Iowa, 50014, United States",-93.68446798947812,42.021250109225505,0.003908472090853385,0.0010200195396678708,0.0407133678937535,0.03626308621302618,2001.0,2605.0,75.94702765837374,188,199450.0,-667.0,-12.995531270344848,-77450.0,-26.0
69,47,907414060,CollgCr,1422,8500,0,1,7,5,2004,2004,106.0,4,3,4,3,3,1,0.0,1,0.0,1422.0,1422.0,5,1,1422,0,0,0.0,0.0,2,0,3,1,4,7,8,0,2004.0,2,2.0,626.0,3,3,192,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,179600,2844.0,63.15049226441632,1.0,0.0,9186.0,-1713.1092436974795,19.55149139995645,12.098487434850236,4824 WALLER ST,CollgCr,4824 WALLER ST Ames Iowa,POINT (-93.68636003030302 42.01397172727273),"4824, Waller Street, Longview, Ames, Story County, Iowa, 50014, United States",-93.68636003030302,42.013971727272725,0.00560027723179408,0.00617531091385699,0.044660925393605395,0.042494287956514894,2001.0,2605.0,75.94702765837374,188,199450.0,239.0,-12.79653539395742,-19850.0,3.0
70,296,907412010,CollgCr,1720,11645,1,1,7,5,2004,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,860.0,860.0,5,1,860,860,0,0.0,0.0,2,1,3,1,4,7,8,0,2004.0,2,2.0,565.0,3,3,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,196500,2580.0,76.16279069767442,1.0,0.0,12280.0,1380.8907563025205,16.001628664495115,12.188417710291452,4919 WALLER ST,CollgCr,4919 WALLER ST Ames Iowa,POINT (-93.68529523232323 42.01386324242424),"4919, Waller Street, Longview, Ames, Story County, Iowa, 50014, United States",-93.68529523232323,42.01386324242424,0.006157352877975065,0.005899575233901723,0.04371095742980178,0.04178812712137513,2001.0,2605.0,75.94702765837374,188,199450.0,-25.0,0.21576303930068264,-2950.0,3.0
71,1263,907135260,CollgCr,990,9245,2,1,5,5,1994,1995,0.0,3,3,4,3,1,6,686.0,1,0.0,304.0,990.0,5,1,990,0,0,0.0,1.0,1,0,3,1,3,5,8,0,1996.0,1,2.0,672.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,145000,1980.0,73.23232323232324,0.307070707070707,0.0,9917.0,-982.1092436974797,14.621357265302006,11.884489021402713,5418 FROST DR,CollgCr,5418 FROST DR Ames Iowa,POINT (-93.6925101521455 42.01968361807216),"5418, Frost Drive, Bentwood, Ames, Story County, Iowa, 50014, United States",-93.6925101521455,42.01968361807216,0.0012980274019693389,0.0007428887436701102,0.048903795088002404,0.04369784308067647,2001.0,2605.0,75.94702765837374,188,199450.0,-625.0,-2.7147044260505027,-54450.0,-7.0
72,983,907200110,CollgCr,938,9200,1,1,5,6,1975,1980,0.0,3,3,4,3,3,2,280.0,4,491.0,167.0,938.0,3,1,938,0,0,1.0,0.0,1,0,3,1,3,5,8,0,1977.0,1,1.0,308.0,3,3,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,130250,1876.0,69.42963752665246,0.1780383795309168,0.0,9508.0,-1391.1092436974795,13.698990323937736,11.777210959615614,5106 TODD DR,CollgCr,5106 TODD DR Ames Iowa,POINT (-93.68579351117005 42.02211963676932),"5106, Todd Drive, College Creek, Ames, Story County, Iowa, 50014, United States",-93.68579351117005,42.02211963676932,0.002938606732374369,0.0015971135876163948,0.04183107237495266,0.036790874106776894,2001.0,2605.0,75.94702765837374,188,199450.0,-729.0,-6.517390131721285,-69200.0,-26.0
73,1236,907253130,CollgCr,2153,11050,0,1,9,5,2000,2000,204.0,4,3,5,3,2,6,904.0,1,0.0,536.0,1440.0,5,1,1476,677,0,1.0,0.0,2,1,3,1,5,8,8,2,2000.0,3,3.0,736.0,3,3,253,142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,313000,3593.0,87.11383245198998,0.3722222222222222,0.0,11928.0,1028.8907563025205,26.240778001341383,12.65395846952229,4730 HEMINGWAY DR,CollgCr,4730 HEMINGWAY DR Ames Iowa,POINT (-93.68322317828152 42.01869793053495),"4730, Hemingway Drive, Hillside, Ames, Story County, Iowa, 50014, United States",-93.68322317828152,42.01869793053495,0.005166353480312048,0.0007970921399961396,0.040154673573368035,0.036980072169217074,2001.0,2605.0,75.94702765837374,188,199450.0,988.0,11.166804793616237,113550.0,-1.0
74,1277,907252190,CollgCr,1673,11354,0,1,7,5,2000,2000,0.0,4,3,3,3,4,6,1412.0,1,0.0,261.0,1673.0,5,1,1673,0,0,1.0,0.0,2,0,3,1,4,7,8,1,2000.0,2,2.0,583.0,3,3,306,113,0,0,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,270000,3346.0,80.69336521219367,0.1560071727435744,0.0,12166.0,1266.8907563025205,22.19299687654118,12.506177237980513,4717 HEMINGWAY DR,CollgCr,4717 HEMINGWAY DR Ames Iowa,POINT (-93.68301129866163 42.01885910615399),"4717, Hemingway Drive, Hillside, Ames, Story County, Iowa, 50014, United States",-93.68301129866163,42.01885910615399,0.005364594365370153,0.0005825176257555497,0.0399056343695215,0.03671509377579465,2001.0,2605.0,75.94702765837374,188,199450.0,741.0,4.746337553819927,70550.0,-1.0
75,1559,906392100,CollgCr,1734,11645,0,1,7,5,2005,2005,0.0,4,3,4,3,3,6,1300.0,1,0.0,434.0,1734.0,5,1,1734,0,0,1.0,0.0,2,0,3,1,4,7,8,0,2005.0,3,2.0,660.0,3,3,160,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,260000,3468.0,74.97116493656286,0.2502883506343714,0.0,12329.0,1429.8907563025205,21.088490550734043,12.468436909997664,209 HARTFORD DR,CollgCr,209 HARTFORD DR Ames Iowa,POINT (-93.6891240580733 42.02383501275371),"209, Hartford Drive, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",-93.6891240580733,42.02383501275371,0.0033017390431529076,0.0032394314105942327,0.04482837162259367,0.03861552714631279,2001.0,2605.0,75.94702765837374,188,199450.0,863.0,-0.9758627218108842,60550.0,4.0
